date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:13:20	297562/297562	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:13:19%20GMT	https://www.viatrexx.com/product-details/product/articulexx	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/articulexx.html	(from https://www.viatrexx.com/products)
01:13:21	4994/4994	---M--	200	added ('OK')	image/webp	etag:%221769551274.9569516-4994-1437599720%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68b36b6d8ec942100520ea72.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpcq4tw7ns.webp	(from https://www.viatrexx.com/products)
01:13:24	297309/297309	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:13:22%20GMT	https://www.viatrexx.com/product-details/product/bacterexx	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/bacterexx.html	(from https://www.viatrexx.com/products)
01:13:24	5126/5126	---M--	200	added ('OK')	image/webp	etag:%221769551275.02656-5126-1390937967%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a49600bc5fdd16838bb.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpcsr8x136.webp	(from https://www.viatrexx.com/products)
01:13:29	297511/297511	---MCZ	200	added ('OK')	text/html	date:Sat,%2031%20Jan%202026%2008:13:27%20GMT	https://www.viatrexx.com/product-details/product/bowelexx	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/bowelexx.html	(from https://www.viatrexx.com/products)
01:13:29	4964/4964	---M--	200	added ('OK')	image/webp	etag:%221769551275.007-4964-1377634215%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68b36b52ae86c52067ea66ec.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_800/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp12nl6yvh.webp	(from https://www.viatrexx.com/products)
01:13:33	62733/62733	---M--	200	added ('OK')	image/png	etag:%22f4f04157589dd7d278763e5d877c7359%22	https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68b50282554d73775778513d.png	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68b50282554d73775778513d.png	(from https://www.viatrexx.com/products)
01:13:33	1290467/1290467	---M--	200	added ('OK')	image/jpeg	etag:%22508cedecf037da8d637fbeb09c4d2d16%22	https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c981eaa1fad7d20a02.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c981eaa1fad7d20a02.jpg	(from https://www.viatrexx.com/products)
01:13:33	102025/102025	---M-Z	200	added ('OK')	text/css	etag:W/%2218e89-jAbYJznRSwlP9tkDYCGiUr0dmF0%22	https://cdn.jsdelivr.net/npm/@fortawesome/fontawesome-free@6.4.0/css/all.min.css	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/cdn.jsdelivr.net/npm/@fortawesome/fontawesome-free@6.4.0/css/all.min.css	(from https://www.viatrexx.com/services)
01:13:34	1145/1145	---MC-	200	added ('OK')	text/css	date:Sat,%2031%20Jan%202026%2008:13:34%20GMT	https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600;700&display=swap	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/fonts.googleapis.com/css2ab8c.css	(from https://www.viatrexx.com/services)
01:13:34	66650/66650	---M--	200	added ('OK')	image/webp	etag:%22043edf4ac538a95dd78444280b2ad580%22	https://storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68ade51922ca865799d74947.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68ade51922ca865799d74947.webp	(from https://www.viatrexx.com/services)
01:13:35	208306/208306	---M--	200	added ('OK')	image/webp	etag:%2267a2d58cd890937bae498c60c58e85b0%22	https://storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68adf95406b2d9c1dd736e25.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68adf95406b2d9c1dd736e25.webp	(from https://www.viatrexx.com/services)
01:13:35	890229/890229	---M--	200	added ('OK')	image/png	etag:%22aaef92a79cdf0e4d8bbcdbe94dbc6149%22	https://storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68adf8e7c8bb2195cbc9858f.png	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68adf8e7c8bb2195cbc9858f.png	(from https://www.viatrexx.com/services)
01:13:36	71750/71750	---M-Z	200	added ('OK')	text/css	etag:W/%2211846-uB7xsi3iavinpGVvVl+8kaaddRg%22	https://cdn.jsdelivr.net/npm/animate.css@4.1.1/animate.min.css	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/cdn.jsdelivr.net/npm/animate.css@4.1.1/animate.min.css	(from https://www.viatrexx.com/about)
01:13:36	118854/118854	---M--	200	added ('OK')	image/webp	etag:%22a0134319cd970864e703a7a15d65b995%22	https://storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68adf99fd09ce315c8474213.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/spID0j9wpkhDzhd0BacX/media/68adf99fd09ce315c8474213.webp	(from https://www.viatrexx.com/services)
01:13:37	10544/10544	---M--	200	added ('OK')	image/webp	etag:%22fd478a19f5d3768a38319f13d28d0e94%22	https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68055d798970b0f7c1f57741.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68055d798970b0f7c1f57741.webp	(from https://www.viatrexx.com/about)
01:13:37	1621/1621	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:13:38%20GMT	https://www.viatrexx.com/wp-content/uploads/2023/05/3092349_l_normal_none-scaled.jpg.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/wp-content/uploads/2023/05/3092349_l_normal_none-scaled.jpg.90.delayed	(from https://www.viatrexx.com/about)
01:13:39	8380/8380	---M-Z	200	added ('OK')	application/javascript	etag:%22f24f75ab12c02d099924c1bfc76c6c36%22	https://stcdn.leadconnectorhq.com/_preview/BkoqFQii.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BkoqFQii.js	(from https://www.viatrexx.com/cart)
01:13:40	10833/10833	---M-Z	200	added ('OK')	application/javascript	etag:%228564865d0b4575da1820453ada4bc9a1%22	https://stcdn.leadconnectorhq.com/_preview/BOBTS0cK.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BOBTS0cK.js	(from https://www.viatrexx.com/cart)
01:13:40	850/850	---M-Z	200	added ('OK')	application/javascript	etag:%22e83f1b1a7a33276e96c9f20361d1f1c9%22	https://stcdn.leadconnectorhq.com/_preview/DyqqqLob.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/DyqqqLob.js	(from https://www.viatrexx.com/cart)
01:13:43	18281/18281	---MC-	200	added ('OK')	text/css	date:Sat,%2031%20Jan%202026%2008:13:43%20GMT	https://fonts.googleapis.com/css?family=Lato:100,100i,200,200i,300,300i,400,400i,500,500i,600,600i,700,700i,800,800i,900,900i%7COpen%20Sans:100,100i,200,200i,300,300i,400,400i,500,500i,600,600i,700,700i,800,800i,900,900i%7CMontserrat:100,100i,200,200i,300,300i,400,400i,500,500i,600,600i,700,700i,800,800i,900,900i%7CRoboto:100,100i,200,200i,300,300i,400,400i,500,500i,600,600i,700,700i,800,800i,900,900i%7CInter:100,100i,200,200i,300,300i,400,400i,500,500i,600,600i,700,700i,800,800i,900,900i&display=swap	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/fonts.googleapis.com/css1520.css	(from https://www.viatrexx.com/medical-disclaimer)
01:13:43	364/364	---M-Z	200	added ('OK')	application/javascript	etag:%2228f2717ddb96bdb0c69a0af22772e0cf%22	https://stcdn.leadconnectorhq.com/_preview/DnmtsHco.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/DnmtsHco.js	(from https://www.viatrexx.com/medical-disclaimer)
01:13:45	747927/747927	---M-Z	200	added ('OK')	image/svg+xml	etag:%22613fa20b-3d973%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/webfonts/fa-brands-400.svg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/webfonts/fa-brands-400.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css)
01:13:45	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%22613fa20b-8ee1%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/webfonts/fa-regular-400.svg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/webfonts/fa-regular-400.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css)
01:13:46	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22613fa20b-3d8f5%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/webfonts/fa-solid-900.svg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/webfonts/fa-solid-900.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.15.4/css/all.min.css)
01:13:46	24955/24955	---M-Z	200	added ('OK')	application/javascript	etag:%22625c91525e2543a49eaef8f2732ad146%22	https://stcdn.leadconnectorhq.com/_preview/ClQ0VuSH.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/ClQ0VuSH.js	(from https://www.viatrexx.com/product-details/)
01:13:46	4993/4993	---M-Z	200	added ('OK')	application/javascript	etag:%222ee17c726971cb9ff6b47bbef5174194%22	https://stcdn.leadconnectorhq.com/_preview/BcalUQVR.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/BcalUQVR.js	(from https://www.viatrexx.com/product-details/)
01:13:46	4900/4900	---M-Z	200	added ('OK')	application/javascript	etag:%22de7dd39d4563006aaf81aee0771a3d64%22	https://stcdn.leadconnectorhq.com/_preview/DctQcdle.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/DctQcdle.js	(from https://www.viatrexx.com/product-details/)
01:13:47	36/36	---M-Z	200	added ('OK')	application/javascript	etag:%222bd2b01b7aba63378aafb0bcfccb4be7%22	https://stcdn.leadconnectorhq.com/_preview/Dxzbedgu.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/Dxzbedgu.js	(from https://www.viatrexx.com/product-details/)
01:13:47	3053/3053	---M-Z	200	added ('OK')	application/javascript	etag:%220bca53c747050aea3c29a3cdbfc13be8%22	https://stcdn.leadconnectorhq.com/_preview/DjiXCgR8.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/DjiXCgR8.js	(from https://www.viatrexx.com/product-details/)
01:13:48	101/101	---M-Z	200	added ('OK')	application/javascript	etag:%22ec27557e16b2eddf957c97ff0fc0c62c%22	https://stcdn.leadconnectorhq.com/_preview/DpGxo2Of.js	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/_preview/DpGxo2Of.js	(from https://www.viatrexx.com/product-details/)
01:13:50	54432/54432	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22877f9362e7a961969f89f5377b8fddc6%22	https://stcdn.leadconnectorhq.com/funnel/store/empty-list.svg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/funnel/store/empty-list.svg	(from https://www.viatrexx.com/product-details/)
01:13:57	327/327	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2205985b477887db48a245db59f1a741e4%22	https://stcdn.leadconnectorhq.com/funnel/store/arrow-right.svg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/stcdn.leadconnectorhq.com/funnel/store/arrow-right.svg	(from https://www.viatrexx.com/products/collections/cardiovascular-support)
01:14:13	4656/4656	---M--	200	added ('OK')	image/webp	etag:%221769847252.356655-4656-1456015351%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38600bc585aa6832be.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpxy_7dbjc.webp	(from https://www.viatrexx.com/product-details/product/aap-aa-1)
01:14:14	46/46	---M--	404	error ('Not%20Found')	application/json	date:Sat,%2031%20Jan%202026%2008:14:14%20GMT	https://images.leadconnectorhq.com/robots.txt		(from https://www.viatrexx.com/products)
01:14:16	821/821	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:14:16%20GMT	https://www.viatrexx.com/product-details/product/AAP-AA-2%2050_.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/AAP-AA-2%2050_.a3.delayed	(from https://www.viatrexx.com/product-details/product/aap-aa-2)
01:14:18	1290467/1290467	---M--	200	added ('OK')	image/jpeg	etag:%221769842994.4218564-1290467-1286408066%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c981eaa1fad7d20a02.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp16tziazy.jpg	(from https://www.viatrexx.com/product-details/product/aap-aa-2)
01:14:20	4670/4670	---M--	200	added ('OK')	image/webp	etag:%221769847259.2178988-4670-1494026306%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3dabcfd12984.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmppgqbieux.webp	(from https://www.viatrexx.com/product-details/product/aap-am-1)
01:14:21	4686/4686	---M--	200	added ('OK')	image/webp	etag:%221769847261.8108969-4686-1468467223%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3d15e4d1297e.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp_gphbcni.webp	(from https://www.viatrexx.com/product-details/product/aap-essentials)
01:14:22	820/820	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:14:23%20GMT	https://www.viatrexx.com/product-details/product/AAP-Essential.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/AAP-Essential.jpg	(from https://www.viatrexx.com/product-details/product/aap-essentials)
01:14:22	1110179/1110179	---M--	200	added ('OK')	image/jpeg	etag:%221769847262.5878963-1110179-1348536230%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c981eaa1d05cd209ff.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpux_trkd5.jpg	(from https://www.viatrexx.com/product-details/product/aap-essentials)
01:14:25	1110179/1110179	---M--	200	added ('OK')	image/jpeg	etag:%220cf70d518ec944eb726d73953d34a4ef%22	https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c981eaa1d05cd209ff.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c981eaa1d05cd209ff.jpg	(from https://www.viatrexx.com/product-details/product/aap-essentials)
01:14:25	4578/4578	---M--	200	added ('OK')	image/webp	etag:%221769847266.088894-4578-1390020518%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38ec5b3d24eed12980.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp02zgpvp0.webp	(from https://www.viatrexx.com/product-details/product/aap-gf-1)
01:14:26	815/815	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:14:27%20GMT	https://www.viatrexx.com/product-details/product/AAP-GF-1.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/AAP-GF-1.jpg	(from https://www.viatrexx.com/product-details/product/aap-gf-1)
01:14:26	1358749/1358749	---M--	200	added ('OK')	image/jpeg	etag:%221769847266.7974517-1358749-1289095017%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2cae6551ce8d3ab46a0.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpcn76wv_o.jpg	(from https://www.viatrexx.com/product-details/product/aap-gf-1)
01:14:29	1358749/1358749	---M--	200	added ('OK')	image/jpeg	etag:%22189fd196e7b5cce2451172ddb3a41fa8%22	https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2cae6551ce8d3ab46a0.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2cae6551ce8d3ab46a0.jpg	(from https://www.viatrexx.com/product-details/product/aap-gf-1)
01:14:29	3354/3354	---M--	200	added ('OK')	image/webp	etag:%221769847270.2544518-3354-1465190395%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a38600bc51c106832bf.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmprkjp_o6c.webp	(from https://www.viatrexx.com/product-details/product/aap-im-1)
01:14:30	821/821	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:14:31%20GMT	https://www.viatrexx.com/product-details/product/AAP-IM-1%2050_.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/AAP-IM-1%2050_.jpg	(from https://www.viatrexx.com/product-details/product/aap-im-1)
01:14:30	1314964/1314964	---M--	200	added ('OK')	image/jpeg	etag:%221769847271.005808-1314964-1318455176%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c9ec99b38a15c2f640.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpaxhp7bam.jpg	(from https://www.viatrexx.com/product-details/product/aap-im-1)
01:14:33	1314964/1314964	---M--	200	added ('OK')	image/jpeg	etag:%22572aa07b233e04361039ac862920f6c3%22	https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c9ec99b38a15c2f640.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c9ec99b38a15c2f640.jpg	(from https://www.viatrexx.com/product-details/product/aap-im-1)
01:14:34	4648/4648	---M--	200	added ('OK')	image/webp	etag:%221769847274.4676175-4648-1439172563%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a384f8b902370d6422f.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmplir3qqa9.webp	(from https://www.viatrexx.com/product-details/product/aap-im-2)
01:14:35	815/815	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:14:35%20GMT	https://www.viatrexx.com/product-details/product/AAP-IM-2.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/AAP-IM-2.jpg	(from https://www.viatrexx.com/product-details/product/aap-im-2)
01:14:35	1328952/1328952	---M--	200	added ('OK')	image/jpeg	etag:%221769847275.2188404-1328952-1353648072%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c9e0f092c21cef85b2.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmppzdheias.jpg	(from https://www.viatrexx.com/product-details/product/aap-im-2)
01:14:38	3504/3504	---M--	200	added ('OK')	image/webp	etag:%221761308771.1631014-3504-1495402561%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/68919a384f8b90f010d64231.webp	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmpewayemmo.webp	(from https://www.viatrexx.com/product-details/product/aap-ma-1)
01:14:38	1328952/1328952	---M--	200	added ('OK')	image/jpeg	etag:%2245ee5ec7dfb4d62fa88d2525ea55d93d%22	https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c9e0f092c21cef85b2.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c9e0f092c21cef85b2.jpg	(from https://www.viatrexx.com/product-details/product/aap-im-2)
01:14:39	815/815	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2031%20Jan%202026%2008:14:39%20GMT	https://www.viatrexx.com/product-details/product/AAP-MA-1.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/www.viatrexx.com/product-details/product/AAP-MA-1.jpg	(from https://www.viatrexx.com/product-details/product/aap-ma-1)
01:14:39	1375984/1375984	---M--	200	added ('OK')	image/jpeg	etag:%221769847279.280763-1375984-1217791731%22	https://images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https://storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/6933c2c9e0f09233daef85b3.jpg	C:/Users/ToMat/Desktop/Viatrexx%20Website%20Clone/Viatrexx%20Website%20clone/images.leadconnectorhq.com/image/f_webp/q_80/r_400/u_https_/storage.googleapis.com/msgsndr/Wv6kWdgCt9mf9ZTVwPw4/media/tmp168rjfm5.jpg	(from https://www.viatrexx.com/product-details/product/aap-ma-1)
